Product ID,Product Type,Code,Name,Brand,Description,Cost Price,Retail Price,Sale Price,Calculated Price,Fixed Shipping Price,Free Shipping,Warranty,Weight,Width,Height,Depth,Allow Purchases,Product Visible,Product Availability,Product Inventoried,Stock Level,Low Stock Level,Date Added,Date Modified,Category Details,Images,Page Title,META Keywords,META Description,Product Condition,Product URL,Redirect Old URL?,Product Tax Code,Product Custom Fields
1753,P,DBP-59-0102041,"Lid Assembly, 12"" Goff Style Blast Wheel Housing",Goff,"59-0102041, Lid Assembly, 12"" Goff Style Blast Wheel Housing",0,0,0,0,0,N,Fit & Form,14,18,2.5,5,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Housing, Category Path: Wheel Parts/Housing|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1607464146.1280.1280__72157.jpg, Product Image URL: http://durableblastparts.com/product_images/l/755/1607464146.1280.1280__72157.jpg|Product Image File: 59-0102041__22847.jpg, Product Image URL: http://durableblastparts.com/product_images/r/551/59-0102041__22847.jpg","59-0102041, Lid Assembly, 12"" Goff Style Blast Wheel Housing",,"Buy now online,  59-0102041, Lid Assembly, 12"" Goff Style Blast Wheel Housing",New,/lid-assembly-12-goff-style-blast-wheel-housing/,,,Vendor=accounting@planbtulsa.com
1754,P,DBP-59-0102045,"Housing, 12"" Blast Wheel, Goff Style",Goff,"59-0102045, Housing, 12"" Blast Wheel, Goff Style",0,0,0,0,0,N,Fit & Form,54,22,18,6,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Housing, Category Path: Wheel Parts/Housing|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1607464146.1280.1280__72157.1607464709.1280.1280__43008.jpg, Product Image URL: http://durableblastparts.com/product_images/l/432/1607464146.1280.1280__72157.1607464709.1280.1280__43008.jpg|Product Image File: 59-0102045__44410.jpg, Product Image URL: http://durableblastparts.com/product_images/u/987/59-0102045__44410.jpg","59-0102045, Housing, 12"" Blast Wheel, Goff Style",,"Buy now online,  59-0102045, Housing, 12"" Blast Wheel, Goff Style",New,/housing-12-blast-wheel-goff-style/,,,Vendor=accounting@planbtulsa.com
1755,P,DBP-56-5000302NS,"Seal, Spout, 12"" Blast Wheel, Goff Style",Goff,"56-5000302NS, Seal, Spout, Hub, 12"" Blast Wheel, Goff Style",0,0,0,0,0,N,Fit & Form,0.1,6,6,0.75,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Housing, Category Path: Wheel Parts/Housing|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 56-5000302__70605.jpg, Product Image URL: http://durableblastparts.com/product_images/s/919/56-5000302__70605.jpg","Seal, Spout, 12"" Blast Wheel, Goff Style",,"Buy now online, 56-5000302NS, Seal, Spout, Hub, 12"" Blast Wheel, Goff Style",New,/seal-spout-12-blast-wheel-goff-style/,,,Vendor=accounting@planbtulsa.com
1756,P,DBP-59-0102045-AR,"Housing, 12, Goff/RimLoc Style, AR Steel",Goff,"59-0102045-AR, Housing, 12, Goff/RimLoc Style, AR Steel",0,0,0,0,0,N,Fit & Form,54,22,18,6,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Housing, Category Path: Wheel Parts/Housing|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1607464984.1280.1280__15582.jpg, Product Image URL: http://durableblastparts.com/product_images/j/785/1607464984.1280.1280__15582.jpg|Product Image File: 59-0102045__44410.1607464985.1280.1280__01289.jpg, Product Image URL: http://durableblastparts.com/product_images/y/820/59-0102045__44410.1607464985.1280.1280__01289.jpg","59-0102045-AR, Housing, 12, Goff/RimLoc Style, AR Steel",,"Buy now online,  59-0102045-AR, Housing, 12, Goff/RimLoc Style, AR Steel",New,/housing-12-goff-rimloc-style-ar-steel/,,,Vendor=accounting@planbtulsa.com
1757,P,DBP-59-1000154,"Clamp, Blast Plate",Goff,"59-1000154, Clamp, Blast Plate",0,0,0,0,0,N,Fit & Form,2,2,2,5,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Housing, Category Path: Wheel Parts/Housing|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1607464984.1280.1280__15582.1607465241.1280.1280__88576.jpg, Product Image URL: http://durableblastparts.com/product_images/j/280/1607464984.1280.1280__15582.1607465241.1280.1280__88576.jpg|Product Image File: 59-1000154__97103.jpg, Product Image URL: http://durableblastparts.com/product_images/g/894/59-1000154__97103.jpg","59-1000154, Clamp, Blast Plate",,"Buy now online,  59-1000154, Clamp, Blast Plate",New,/clamp-blast-plate/,,,Vendor=accounting@planbtulsa.com
1758,P,DBP-58-6000857,"Bushing, Taper Lock, 2517 x 1-3/8""",Goff,"58-6000857, Bushing, Taper Lock, 2517 x 1-3/8""",0,0,0,0,0,N,Fit & Form,3,3,3,3,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Drive Components, Category Path: Wheel Parts/Drive Components|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: Taper_lock_bushing_2517__1_point_375__87869.jpg, Product Image URL: http://durableblastparts.com/product_images/k/843/Taper_lock_bushing_2517__1_point_375__87869.jpg","Bushing, Taper Lock, 2517 x 1-3/8""",,"Buy now online, 58-6000857, Bushing, Taper Lock, 2517 x 1-3/8""",New,/bushing-taper-lock-2517-x-1-3-8/,,,Vendor=accounting@planbtulsa.com
1759,P,DBP-59-5100301,"Adapter, Cage, Outer, 12"" Blast Wheel, Goff Style",Goff,"59-5100301, Adapter, Cage, Outer, 12"" Blast Wheel, Goff Style",0,0,0,0,0,N,Fit & Form,4,8,8,1,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Housing, Category Path: Wheel Parts/Housing|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 5100301_2__60377.jpg, Product Image URL: http://durableblastparts.com/product_images/z/865/5100301_2__60377.jpg","59-5100301, Adapter, Cage, Outer, 12"" Blast Wheel, Goff Style",,"Buy now online, 59-5100301, Adapter, Cage, Outer, 12"" Blast Wheel, Goff Style",New,/adapter-cage-outer-12-blast-wheel-goff-style/,,,Vendor=accounting@planbtulsa.com
1760,P,DBP-58-6000956,"Bushing, Taper Lock, 2517 x 1-5/8""",Goff,"58-6000956, Bushing, Taper Lock, 2517 x 1-5/8""",0,0,0,0,0,N,Fit & Form,3,3,3,3,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Drive Components, Category Path: Wheel Parts/Drive Components|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: Taper_lock_bushing_2517__1_point_375__87869.1607466125.1280.1280__10059.jpg, Product Image URL: http://durableblastparts.com/product_images/y/695/Taper_lock_bushing_2517__1_point_375__87869.1607466125.1280.1280__10059.jpg","Bushing, Taper Lock, 2517 x 1-5/8""",,"Buy now online, 58-6000956, Bushing, Taper Lock, 2517 x 1-5/8""",New,/bushing-taper-lock-2517-x-1-5-8/,,,Vendor=accounting@planbtulsa.com
1761,P,DBP-59-5200013,"Wheel, Bare, 7 Blade, HT, 12"" Blast Wheel, Goff Style",Goff,"59-5200013, Wheel, Bare, 7 Blade, HT, 12"" Blast Wheel, Goff Style",0,0,0,0,0,N,Fit & Form,33,12,12,2,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 59-520013__57105.jpg, Product Image URL: http://durableblastparts.com/product_images/l/547/59-520013__57105.jpg","59-5200013, Wheel, Bare, 7 Blade, HT, 12"" Blast Wheel, Goff Style",,"Buy now online, 59-5200013, Wheel, Bare, 7 Blade, HT, 12"" Blast Wheel, Goff Style",New,/wheel-bare-7-blade-ht-12-blast-wheel-goff-style/,,,Vendor=accounting@planbtulsa.com
1762,P,DBP-5800254,"Adapter, Taper Lock",Goff,"5800254, Adapter, Taper Lock",0,0,0,0,0,N,Fit & Form,3,3,3,3,Y,Y,,N,0,0,8/12/2020,2/6/2022,"Category Name: Drive Components, Category Path: Wheel Parts/Drive Components|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: Taper_lock_bushing_2517__1_point_375__09360.jpg, Product Image URL: http://durableblastparts.com/product_images/r/544/Taper_lock_bushing_2517__1_point_375__09360.jpg","5800254, Adapter, Taper Lock",,"Buy now online, 5800254, Adapter, Taper Lock",New,/adapter-taper-lock/,,,Vendor=accounting@planbtulsa.com
1763,P,DBP-41868,"DBP-41868 | Hub Assembly-""Q"" WHEEL",Wheelabrator,"Picture is representative of product. Hub Assembly-""Q"" Wheel - Wheel MODEL: Q Wheel Machine Mfg: Wheelabrator Addtional Details: Wheel Hub is 2.5"" I.D. x 11"" O.D. with Bare Wheel Insert Dia. 10.875.  8"" Dia. - Center Line Bolt Parttern (8-bolts) (8) 1/2"" x 1-1/4"" long Hex Hd bolts (are not included)  ",0,0,0,0,0,N,,43,11,4,11,Y,Y,Ships within 3 business days within receipt of order,N,0,0,7/1/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals","Product Image File: generichub__31919.1595424024.1280.1280__98929.jpg, Product Image URL: http://durableblastparts.com/product_images/z/408/generichub__31919.1595424024.1280.1280__98929.jpg","Wheelabrator,DBP-41868 | Hub Assembly-""Q""","Wheelabrator,DBP-164677 | Hub Assembly-""M""&""RLM"" With T.L.-Special Lngth,,Hub Assembly-""M""&""RLM"" With T.L.-Special Lngth,Wheel MODEL: M Wheel,,Machine Mfg: Wheelabrator",",Hub Assembly-""Q"" ,Wheel MODEL: Q Wheel,,Machine Mfg: Wheelabrator",New,/dbp-41868-hub-assembly-q-wheel/,,,"Vendor=jackie@astechblast.com;""Wheel Model=M Wheel"";""Machine Mfg=Wheelabrator"""
1764,P,DBP-59-8100029,"Motor, 7.5HP Blast Wheel",Goff,"59-8100029, Motor, 7.5HP Blast Wheel",0,0,0,0,0,N,Fit & Form,200,12,12,18,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Drive Components, Category Path: Wheel Parts/Drive Components|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: m_mtcp27p53bd18__75313.jpg, Product Image URL: http://durableblastparts.com/product_images/j/923/m_mtcp27p53bd18__75313.jpg","59-8100029, Motor, 7.5HP Blast Wheel",,"Buy now online, 59-8100029, Motor, 7.5HP Blast Wheel",New,/DBP-59-8100029/,,,Vendor=accounting@planbtulsa.com
1765,P,DBP-59-8100546,"Motor, 10HP Blast Wheel",Goff,"59-8100546, Motor, 10HP Blast Wheel",0,0,0,0,0,N,Fit & Form,216,14,14,20,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Drive Components, Category Path: Wheel Parts/Drive Components|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: m_mtcp27p53bd18__75313.1610999211.1280.1280__00786.jpg, Product Image URL: http://durableblastparts.com/product_images/d/623/m_mtcp27p53bd18__75313.1610999211.1280.1280__00786.jpg","59-8100546, Motor, 10HP Blast Wheel",,"Buy now online, 59-8100029, Motor, 7.5HP Blast Wheel",New,/motor-10hp-blast-wheel/,,,Vendor=accounting@planbtulsa.com
1766,P,DBP-59-8101030,"Motor, 15HP Blast Wheel",Goff,"59-8101030, Motor, 15HP Blast Wheel",0,0,0,0,0,N,Fit & Form,250,16,16,22,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Drive Components, Category Path: Wheel Parts/Drive Components|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 15_HP__57074.jpg, Product Image URL: http://durableblastparts.com/product_images/p/976/15_HP__57074.jpg","59-8101030, Motor, 15HP Blast Wheel",,"Buy now online,59-8101030, Motor, 15HP Blast Wheel",New,/motor-15hp-blast-wheel/,,,Vendor=accounting@planbtulsa.com
1767,P,DBP-59-0105763-A,"Valve, Abrasive, 2-1/4''  Assy Complete w/Air Cylinder, Goff Style",Goff,"59-0105763-A Abrasive Control Valve, Goff Style 2-1/4'' Assy Complete w/Air Cylinder  ",0,0,0,0,0,N,Fit & Form,3,4,2,12,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Abrasive Feed Valves & Hoses, Category Path: Wheel Parts/Abrasive Feed Valves & Hoses","Product Image File: 59-0105763-A__92485.jpg, Product Image URL: http://durableblastparts.com/product_images/w/020/59-0105763-A__92485.jpg","Valve, Abrasive, 2-1/4''  Assy Complete w/Air Cylinder, Goff Style",,"By now online, 59-0105763-A, Valve, Abrasive, 2-1/4''  Assy Complete w/Air Cylinder, Goff Style",New,/valve-abrasive-2-1-4-assy-complete-w-air-cylinder-goff-style/,,,Vendor=accounting@planbtulsa.com
1768,P,DBP-59-0106040,"Valve, Abrasive, 3''  Assy Complete w/Air Cylinder, Goff Style",Goff,"59-0106040 Abrasive Control Valve, Goff Style 3'' Assy Complete w/Air Cylinder  ",0,0,0,0,0,N,Fit & Form,4,5,2,12,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Abrasive Feed Valves & Hoses, Category Path: Wheel Parts/Abrasive Feed Valves & Hoses","Product Image File: 59-0105763-A__92485.1611001474.1280.1280__02540.jpg, Product Image URL: http://durableblastparts.com/product_images/n/072/59-0105763-A__92485.1611001474.1280.1280__02540.jpg","59-0106040, Valve, Abrasive, 3''  Assy Complete w/Air Cylinder, Goff Style",,"By now online, 59-0106040, Valve, Abrasive, 3''  Assy Complete w/Air Cylinder, Goff Style",New,/valve-abrasive-3-assy-complete-w-air-cylinder-goff-style/,,,Vendor=accounting@planbtulsa.com
1769,P,DBP-52-5000294,"Ring, Shear, Ring, Shear, 12"", 10"" & 9"" Blast Wheels, Goff Style",Goff,"52-5000294 Ring, Shear, 12"", 10"" & 9"" Blast Wheels Goff Style",0,0,0,0,0,N,Fit & Form,0.1,2,1,2,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Drive Components, Category Path: Wheel Parts/Drive Components","Product Image File: 52-5000294__22157.jpg, Product Image URL: http://durableblastparts.com/product_images/l/489/52-5000294__22157.jpg","52-5000294, Ring, Shear, 12"", 10"" & 9"" Blast Wheels, Goff Style",,"By now online, 52-5000294, Ring, Shear, 12"", 10"" & 9"" Blast Wheels, Goff Style",New,/ring-shear-ring-shear-12-10-9-blast-wheels-goff-style/,,,Vendor=accounting@planbtulsa.com
1770,P,DBP-58-6000531,"Pin, Roll 1/4 x 7/8",Goff,"58-6000531 Pin, Roll 1/4 x 7/8",0,0,0,0,0,N,Fit & Form,0.1,0.25,0.25,0.87,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Drive Components, Category Path: Wheel Parts/Drive Components","Product Image File: roll_pin__74464.PNG, Product Image URL: http://durableblastparts.com/product_images/a/774/roll_pin__74464.PNG","58-6000531, Pin, Roll 1/4 x 7/8, Goff Style",,"By now online, 58-6000531, Pin, Roll 1/4 x 7/8, Goff Style",New,/pin-roll-1-4-x-7-8/,,,Vendor=accounting@planbtulsa.com
1771,P,DBP-58-6000962,"Washer, Lock, Hi-Collar, 5/8""",Goff,"58-6000962 Washer, Lock, Hi-Collar, 5/8""",0,0,0,0,0,N,Fit & Form,0.1,0.75,0.75,0.25,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Drive Components, Category Path: Wheel Parts/Drive Components","Product Image File: Hi_Collar_Lock_Washer__59546.PNG, Product Image URL: http://durableblastparts.com/product_images/j/117/Hi_Collar_Lock_Washer__59546.PNG","58-6000962, Washer, Lock, Hi-Collar, 5/8""",,"By now online, 58-6000962, Washer, Lock, Hi-Collar, 5/8""",New,/washer-lock-hi-collar-5-8/,,,
1772,P,DBP-58-6101159,"Clevis, Yoke End, 1/2'' Post",Goff,"58-6101159 Abrasive Control Valve, Goff Style Clevis, Yoke End, 1/2'' Post  ",0,0,0,0,0,N,Fit & Form,0.2,5,2,12,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Housing, Category Path: Wheel Parts/Housing","Product Image File: 58-6101159__52620.jpg, Product Image URL: http://durableblastparts.com/product_images/s/661/58-6101159__52620.jpg","58-6101159, Clevis, Yoke End, 1/2'' Post, Goff Style",,"By now online, 58-6101159, Clevis, Yoke End, 1/2'' Post",New,/clevis-yoke-end-1-2-post/,,,Vendor=accounting@planbtulsa.com
1773,P,DBP-58-7003910,"Bolt, Blade Block, 1/2""-13 x 1"", 12"" Blast Wheel, Goff Style",Goff,"58-7003910 Bolt, Blade Block, 1/2""-13 x 1"" 12"" Blast Wheel, Goff Style",0,0,0,0,0,N,Fit & Form,0.2,0.75,1,0.75,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1__blade_block_bolt__19771.PNG, Product Image URL: http://durableblastparts.com/product_images/q/328/1__blade_block_bolt__19771.PNG","58-7003910, Bolt, Blade Block, 1/2""-13 x 1"", 12"" Blast Wheel, Goff Style",,"Buy now online, 58-7003910, Bolt, Blade Block, 1/2""-13 x 1"", 12"" Blast Wheel, Goff Style",New,/bolt-blade-block-1-2-13-x-1-12-blast-wheel-goff-style/,,,Vendor=accounting@planbtulsa.com
1774,P,DBP-58-7003920,"Bolt, Blade Block, 1/2""-13 x 2"", 12"" Blast Wheel, Goff Style",Goff,"58-7003920 Bolt, Blade Block, 1/2""-13 x 2"" 12"" Blast Wheel, Goff Style",0,0,0,0,0,N,Fit & Form,0.2,0.75,2,0.75,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1__blade_block_bolt__19771.1611004868.1280.1280__32040.jpg, Product Image URL: http://durableblastparts.com/product_images/k/838/1__blade_block_bolt__19771.1611004868.1280.1280__32040.jpg","58-7003920, Bolt, Blade Block, 1/2""-13 x 2"", 12"" Blast Wheel, Goff Style",,"Buy now online, 58-7003920, Bolt, Blade Block, 1/2""-13 x 2"", 12"" Blast Wheel, Goff Style",New,/bolt-blade-block-1-2-13-x-2-12-blast-wheel-goff-style/,,,Vendor=accounting@planbtulsa.com
1775,P,DBP-58-7004114,"Bolt, Impeller, 5/8""-11 x 1-1/2"", 12"" Blast Wheel, Goff Style",Goff,"58-7004114 Bolt, Impeller, 5/8""-11 x 1-1/2"" 12"" Blast Wheel, Goff Style",0,0,0,0,0,N,Fit & Form,0.2,0.75,2,0.75,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Wheel Parts, Category Path: Wheel Parts|Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 7004114__42534.jpg, Product Image URL: http://durableblastparts.com/product_images/a/090/7004114__42534.jpg","58-7004114, Bolt, Impeller, 5/8""-11 x 1-1/2"", 12"" Blast Wheel, Goff Style",,"Buy now online, 58-7004114, Bolt, Impeller, 5/8""-11 x 1-1/2"", 12"" Blast Wheel, Goff Style",New,/bolt-impeller-5-8-11-x-1-1-2-12-blast-wheel-goff-style/,,,Vendor=accounting@planbtulsa.com
1776,P,DBP-58-7009523,"Stud, Support, 3/8""-16 x 2-1/2''",Goff,"58-7009523 Stud, Support 3/8""-16 x 2-1/2''",0,0,0,0,0,N,Fit & Form,0.1,0.5,0.5,2.5,Y,Y,,N,0,0,18/01/2021,2/6/2022,"Category Name: Housing, Category Path: Wheel Parts/Housing|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: bolt__97665.PNG, Product Image URL: http://durableblastparts.com/product_images/z/104/bolt__97665.PNG","58-7009523, Stud, Support, 3/8""-16 x 2-1/2''",,"Buy now online,  58-7009523, Stud, Support, 3/8""-16 x 2-1/2''",New,/stud-support-3-8-16-x-2-1-2/,,,Vendor=accounting@planbtulsa.com
1777,P,DBP-BT070D,"DBP-BT070D | Seal, Graphite",Blastec,"Picture is representative of product. Seal, Graphite Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,0.83,5,1,5,Y,Y,,N,0,0,21/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: BlastecGeneric__15974.1595424043.1280.1280__58501.jpg, Product Image URL: http://durableblastparts.com/product_images/d/263/BlastecGeneric__15974.1595424043.1280.1280__58501.jpg|Product Image File: BlastecGeneric2__71446.1595424043.1280.1280__43220.jpg, Product Image URL: http://durableblastparts.com/product_images/a/377/BlastecGeneric2__71446.1595424043.1280.1280__43220.jpg","Blastec,DBP-BT070D Seal, Graphite","Blastec,DBP-BT70C-1 | Seal, Hub Poly Felt (3pc),,Seal, Hub Poly Felt (3pc),Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",Durable Blast Parts,DBP-BT070D Seal, Graphite,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt070d-seal-graphite/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1778,P,DBP-BT15TL45,"DBP-BT15TL45 | Runner Head Hub CW/CCW, 40-50HP",Blastec,"Picture is representative of product. Runner Head Hub CW/CCW, 40 - 50HP Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,46.25,10,4,10,Y,Y,,N,0,0,21/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals","Product Image File: BlastecGeneric__43902.1611265095.1280.1280__10104.jpg, Product Image URL: http://durableblastparts.com/product_images/d/283/BlastecGeneric__43902.1611265095.1280.1280__10104.jpg|Product Image File: BlastecGeneric2__34419.1611265095.1280.1280__78084.jpg, Product Image URL: http://durableblastparts.com/product_images/y/909/BlastecGeneric2__34419.1611265095.1280.1280__78084.jpg","Blastec,DBP-BT15TL45 | Runner Head Hub CW/CCW","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt15tl45-runner-head-hub-cw-ccw-40-50hp/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1779,P,DBP-BT15TL67,"DBP-BT15TL67 | Runner Head Hub CW/CCW, 60 - 75HP",Blastec,"Picture is representative of product. Runner Head Hub CW/CCW, 60 - 75HP Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,45,10,4,10,Y,Y,,N,0,0,21/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals","Product Image File: BlastecGeneric__43902.1611265095.1280.1280__10104.1611265388.1280.1280__87832.jpg, Product Image URL: http://durableblastparts.com/product_images/c/440/BlastecGeneric__43902.1611265095.1280.1280__10104.1611265388.1280.1280__87832.jpg|Product Image File: BlastecGeneric2__34419.1611265095.1280.1280__78084.1611265388.1280.1280__97622.jpg, Product Image URL: http://durableblastparts.com/product_images/h/028/BlastecGeneric2__34419.1611265095.1280.1280__78084.1611265388.1280.1280__97622.jpg","Blastec,DBP-BT15TL67 | Runner Head Hub CW/CCW","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt15tl67-runner-head-hub-cw-ccw-60-75hp/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1780,P,DBP-BT15TL100,"DBP-BT15TL100 | Runner Head Hub CW/CCW, 100HP",Blastec,"Picture is representative of product. Runner Head Hub CW/CCW, 100HP Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,42.25,10,4,10,Y,Y,,N,0,0,21/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals","Product Image File: BlastecGeneric2__34419.1611265095.1280.1280__78084.1611265388.1280.1280__72363.jpg, Product Image URL: http://durableblastparts.com/product_images/c/769/BlastecGeneric2__34419.1611265095.1280.1280__78084.1611265388.1280.1280__72363.jpg|Product Image File: BlastecGeneric__43902.1611265095.1280.1280__10104.1611265388.1280.1280__45751.jpg, Product Image URL: http://durableblastparts.com/product_images/x/807/BlastecGeneric__43902.1611265095.1280.1280__10104.1611265388.1280.1280__45751.jpg","Blastec,DBP-BT15TL100 | Runner Head Hub CW/CCW","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt15tl100-runner-head-hub-cw-ccw-100hp/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
