Product ID,Product Type,Code,Name,Brand,Description,Cost Price,Retail Price,Sale Price,Calculated Price,Fixed Shipping Price,Free Shipping,Warranty,Weight,Width,Height,Depth,Allow Purchases,Product Visible,Product Availability,Product Inventoried,Stock Level,Low Stock Level,Date Added,Date Modified,Category Details,Images,Page Title,META Keywords,META Description,Product Condition,Product URL,Redirect Old URL?,Product Tax Code,Product Custom Fields
471,P,2025-010,"2025-010 | Abrasive Cut-Off, Pneumatic",Schmidt,"Picture is representative of product.Abrasive cut-off valve, plunger contol, pneumatic",78,0,0,104,0,N,,0.38,2,1,3,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2025-010_1__02514.jpg, Product Image URL: http://durableblastparts.com/product_images/d/816/2025-010_1__02514.jpg","Schmidt,2025-010 | Abrasive Cut-Off, Pneu","Schmidt,2025-010 | Abrasive Cut-Off, Pneu,Abrasive cut-off valve, plunger contol, pneumatic","Abrasive cut-off valve, plunger contol, pneumatic",New,/2025-010-air-control/,,,Vendor=salesgroup@axxiommfg.com
472,P,2025-100,"2025-100 | Abrasive Cut-Off, Electric",Schmidt,"Picture is representative of product.Abrasive cut-off electric, junction box assy, (switch, guard, body, gasket, cover, CGBS)",192,0,0,256,0,N,,0.65,1,3,6,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve",,"Schmidt,2025-100 | Abrasive Cut-Off, Elec","Schmidt,2025-100 | Abrasive Cut-Off, Elec,Abrasive cut-off electric, junction box assy, (switch, guard, body, gasket, cover, CGBS)","Abrasive cut-off electric, junction box assy, (switch, guard, body, gasket, cover, CGBS)",New,/2025-100-air-control/,,,Vendor=salesgroup@axxiommfg.com
473,P,2025-100-01,2025-100-01 | Toggle Switch Guard,Schmidt,Picture is representative of product.Toggle switch guard,14.25,0,0,19,0,N,,0.06,2,1,2,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2025-100-01_1__45923.jpg, Product Image URL: http://durableblastparts.com/product_images/k/159/2025-100-01_1__45923.jpg","Schmidt,2025-100-01 | Toggle Switch Guard","Schmidt,2025-100-01 | Toggle Switch Guard,Toggle switch guard",Toggle switch guard,New,/2025-100-01-air-control/,,,Vendor=salesgroup@axxiommfg.com
474,P,2025-100-02,2025-100-02 | ACO Toggle Switch,Schmidt,"Picture is representative of product.Abrasive cut-off switch, electric",53.25,0,0,71,0,N,,0.13,1.5,1,1.5,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2025-100-02_1__47856.jpg, Product Image URL: http://durableblastparts.com/product_images/p/775/2025-100-02_1__47856.jpg","Schmidt,2025-100-02 | Toggle Switch","Schmidt,2025-100-02 | Toggle Switch,Abrasive cut-off switch, electric","Abrasive cut-off switch, electric",New,/2025-100-02-air-control/,,,Vendor=salesgroup@axxiommfg.com
475,P,2025-100-03,2025-100-03 | Conduit Body Cover,Schmidt,"Picture is representative of product.Conduit outlet body cover, 1/2""",53.25,0,0,71,0,N,,0.13,1.5,0.5,4,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2025-100-03_1__12475.jpg, Product Image URL: http://durableblastparts.com/product_images/q/918/2025-100-03_1__12475.jpg","Schmidt,2025-100-03 | Conduit Body Cover","Schmidt,2025-100-03 | Conduit Body Cover,Conduit outlet body cover, 1/2""","Conduit outlet body cover, 1/2""",New,/2025-100-03-air-control/,,,Vendor=salesgroup@axxiommfg.com
476,P,2025-100-04,2025-100-04 | Conduit Outlet Body,Schmidt,"Picture is representative of product.Conduit outlet body, 1/2""",53.25,0,0,71,0,N,,0.75,1.5,1.5,5,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2025-100-04_1__23766.jpg, Product Image URL: http://durableblastparts.com/product_images/b/957/2025-100-04_1__23766.jpg","Schmidt,2025-100-04 | Conduit Body","Schmidt,2025-100-04 | Conduit Body,Conduit outlet body, 1/2""","Conduit outlet body, 1/2""",New,/2025-100-04-air-control/,,,Vendor=salesgroup@axxiommfg.com
477,P,2035-001-01,"2035-001-01 | ACO Pneu, TV Pot, 1x 55' Field Kit",Schmidt,"Picture is representative of product.ACO, (abrasive cut-off), 1-55' pneumatic field install kit, for 1-outlet ThompsonValve pot",488.25,0,0,651,0,N,,6.8,15,3,15,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve",,"Schmidt,2035-001-01 | ACO Pneu, TV Pot, 1x 55' Field Kit","Schmidt,2035-001-01 | ACO Pneu, TV Pot, 1x 55' Field Kit,ACO, (abrasive cut-off), 1-55' pneumatic field install kit, for 1-outlet ThompsonValve pot","ACO, (abrasive cut-off), 1-55' pneumatic field install kit, for 1-outlet ThompsonValve pot",New,/2035-001-01-air-control/,,,Vendor=salesgroup@axxiommfg.com
478,P,2035-001-02,"2035-001-02 | ACO Pneumatic, TeraValve Pot, 1x 55' Field Kit",Schmidt,"Picture is representative of product.ACO, (abrasive cut-off), 1-55' pneumatic field install kit, for 1-outlet TeraValve pot",270,0,0,360,0,N,,6.6,15,3,15,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve",,"Schmidt,2035-001-02 | ACO Pneu, TeraV Pot, 1x 55' Field Kit","Schmidt,2035-001-02 | ACO Pneu, TeraV Pot, 1x 55' Field Kit,ACO, (abrasive cut-off), 1-55' pneumatic field install kit, for 1-outlet TeraValve pot","ACO, (abrasive cut-off), 1-55' pneumatic field install kit, for 1-outlet TeraValve pot",New,/2035-001-02-air-control/,,,Vendor=salesgroup@axxiommfg.com
479,P,2035-031-01,"2035-031-01 | ACO Pneu, TV Bulk, 1x 110' Field Kit",Schmidt,"Picture is representative of product.ACO for bulk tank, 1-110' pneumatic field install",559.5,0,0,746,0,N,,9.2,24,6,24,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve",,"Schmidt,2035-031-01 | ACO Pneu, TV Bulk, 1x 110' Field Kit","Schmidt,2035-031-01 | ACO Pneu, TV Bulk, 1x 110' Field Kit,ACO for bulk tank, 1-110' pneumatic field install","ACO for bulk tank, 1-110' pneumatic field install",New,/2035-031-01-air-control/,,,Vendor=salesgroup@axxiommfg.com
480,P,2035-101-01,"2035-101-01 | ACO 12VDC, TV Pot, 1x 55' Field Kit",Schmidt,"Picture is representative of product.ACO, 1-55', 12VDC field kit, for 1-outlet",1046.25,0,0,1395,0,N,,7.3,15,5,15,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve",,"Schmidt,2035-101-01 | ACO 12VDC, TV Pot, 1x 55' Field Kit","Schmidt,2035-101-01 | ACO 12VDC, TV Pot, 1x 55' Field Kit,ACO, 1-55', 12VDC field kit, for 1-outlet","ACO, 1-55', 12VDC field kit, for 1-outlet",New,/2035-101-01-air-control/,,,Vendor=salesgroup@axxiommfg.com
481,P,2035-111-01,"2035-111-01 | ACO 12VDC, TV Pot, 1x 110' Field Kit",Schmidt,"Picture is representative of product.ACO, 1-110', 12VDC field kit, for 1-outlet",855,0,0,1140,0,N,,10.8,24,10,24,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve",,"Schmidt,2035-111-01 | ACO 12VDC, TV Pot, 1x 110' Field Kit","Schmidt,2035-111-01 | ACO 12VDC, TV Pot, 1x 110' Field Kit,ACO, 1-110', 12VDC field kit, for 1-outlet","ACO, 1-110', 12VDC field kit, for 1-outlet",New,/2035-111-01-air-control/,,,Vendor=salesgroup@axxiommfg.com
482,P,2035-134-01,"2035-134-01 | ACO for TV Bulk, 12VDC, 4x 110' Field Kit",Schmidt,"Picture is representative of product.ACO for bulk tank, 4-110' 12VDC elec field install",3868.5,0,0,5158,0,N,,45.5,30,18,18,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve",,"Schmidt,2035-134-01 | ACO 12VDC, TV Bulk, 4x 110' Field Kit","Schmidt,2035-134-01 | ACO 12VDC, TV Bulk, 4x 110' Field Kit,ACO for bulk tank, 4-110' 12VDC elec field install","ACO for bulk tank, 4-110' 12VDC elec field install",New,/2035-134-01-air-control/,,,Vendor=salesgroup@axxiommfg.com
483,P,2229-301,2229-301 | Palm Button Pneumatic Control Valve,Schmidt,"Picture is representative of product.Control Valve, Palm Button/Detent, 3W2P",171,0,0,228,0,N,,1.4,3.5,1,5,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2229-301_1__19710.jpg, Product Image URL: http://durableblastparts.com/product_images/i/682/2229-301_1__19710.jpg","Schmidt,2229-301 | Palm Button Pneu Ctrl Valve","Schmidt,2229-301 | Palm Button Pneu Ctrl Valve,Control Valve, Palm Button/Detent, 3W2P","Control Valve, Palm Button/Detent, 3W2P",New,/2229-301-air-control/,,,Vendor=salesgroup@axxiommfg.com
484,P,2263-002,2263-002 | G2 Deadman Pneumatic,Schmidt,Picture is representative of product.G2 Deadman (Pneumatic),106.5,0,0,142,0,N,,0.69,1.5,7,1.5,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-002_1__31853.jpg, Product Image URL: http://durableblastparts.com/product_images/r/112/2263-002_1__31853.jpg","Schmidt,2263-002 | G2 Deadman Pneu","Schmidt,2263-002 | G2 Deadman Pneu,G2 Deadman (Pneumatic)",G2 Deadman (Pneumatic),New,/2263-002-air-control/,,,Vendor=salesgroup@axxiommfg.com
485,P,2263-002-99,"2263-002-99 | G2 Deadman Pneumatic, Repair Kit",Schmidt,Picture is representative of product.G2 Replacement parts kit,32.25,0,0,43,0,N,,0.03,5.5,6.5,0.75,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-002-99_1__08287.jpg, Product Image URL: http://durableblastparts.com/product_images/b/872/2263-002-99_1__08287.jpg","Schmidt,2263-002-99 | G2 Deadman Pneu, Repair","Schmidt,2263-002-99 | G2 Deadman Pneu, Repair,G2 Replacement parts kit",G2 Replacement parts kit,New,/2263-002-99-repair-kit/,,,Vendor=salesgroup@axxiommfg.com
486,P,2263-402,"2263-402 | G2 Deadman Electric, no plug",Schmidt,"Picture is representative of product.G2 Deadman Control, Electric switch assembly",140.25,0,0,187,0,N,,0.69,1.5,1.5,24,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-402_1__57248.jpg, Product Image URL: http://durableblastparts.com/product_images/i/886/2263-402_1__57248.jpg","Schmidt,2263-402 | G2 Deadman Elec","Schmidt,2263-402 | G2 Deadman Elec,G2 Deadman Control, Electric switch assembly","G2 Deadman Control, Electric switch assembly",New,/2263-402-air-control/,,,Vendor=salesgroup@axxiommfg.com
487,P,2263-402-01,2263-402-01 | G2 Deadman Elec w/Plug,Schmidt,"Picture is representative of product.G2 Deadman Control, Electric switch assembly with electric plug",165,0,0,220,0,N,,0.81,1.5,1.5,24,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-402-01_1__28169.jpg, Product Image URL: http://durableblastparts.com/product_images/n/074/2263-402-01_1__28169.jpg","Schmidt,2263-402-01 | G2 Deadman Elec w/Plug","Schmidt,2263-402-01 | G2 Deadman Elec w/Plug,G2 Deadman Control, Electric switch assembly with electric plug","G2 Deadman Control, Electric switch assembly with electric plug",New,/2263-402-01-air-control/,,,Vendor=salesgroup@axxiommfg.com
488,P,2263-001,"2263-001 | Deadman II, Pneumatic (blue)",Schmidt,"Picture is representative of product.Deadman II (Pneumatic, blue)",108,0,0,144,0,N,,1.13,2,2.38,8.25,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-001_1__82447.jpg, Product Image URL: http://durableblastparts.com/product_images/p/350/2263-001_1__82447.jpg","Schmidt,2263-001 | Deadman II, Pneu","Schmidt,2263-001 | Deadman II, Pneu,Deadman II (Pneumatic, blue)","Deadman II (Pneumatic, blue)",New,/2263-001-air-control/,,,Vendor=salesgroup@axxiommfg.com
489,P,2263-001-98,"2263-001-98 | Deadman II, Repair Kit, Level II",Schmidt,"Picture is representative of product.Replacement kit, Deadman II, pneu, Level II",65.25,0,0,87,0,N,,0.75,5,2,7,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-001-98_1__72695.jpg, Product Image URL: http://durableblastparts.com/product_images/u/581/2263-001-98_1__72695.jpg","Schmidt,2263-001-98 | Deadman II, Repair Lvl II","Schmidt,2263-001-98 | Deadman II, Repair Lvl II,Replacement kit, Deadman II, pneu, Level II","Replacement kit, Deadman II, pneu, Level II",New,/2263-001-98-repair-kit/,,,Vendor=salesgroup@axxiommfg.com
490,P,2263-001-99,"2263-001-99 | Deadman II, Repair Kit, Level I",Schmidt,"Picture is representative of product.Replacement kit, Deadman II, pneu, Level I",48,0,0,64,0,N,,0.63,5,2,7,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-001-99_1__95854.jpg, Product Image URL: http://durableblastparts.com/product_images/w/661/2263-001-99_1__95854.jpg","Schmidt,2263-001-99 | Deadman II, Repair Lvl I","Schmidt,2263-001-99 | Deadman II, Repair Lvl I,Replacement kit, Deadman II, pneu, Level I","Replacement kit, Deadman II, pneu, Level I",New,/2263-001-99-repair-kit/,,,Vendor=salesgroup@axxiommfg.com
491,P,2263-004,"2263-004 | G2 Trigger Deadman Handle, Pneumatic",Schmidt,Picture is representative of product.G2 Trigger Deadman (Pneumatic),345.75,0,0,461,0,N,,1.25,4,7,10,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-004_1__16752.jpg, Product Image URL: http://durableblastparts.com/product_images/r/923/2263-004_1__16752.jpg","Schmidt,2263-004 | G2 Trigger Deadman,Pneu","Schmidt,2263-004 | G2 Trigger Deadman,Pneu,G2 Trigger Deadman (Pneumatic)",G2 Trigger Deadman (Pneumatic),New,/2263-004-air-control/,,,Vendor=salesgroup@axxiommfg.com
492,P,2263-004-99,"2263-004-99 | G2 Trigger Deadman, Pneumatic, Repair Kit",Schmidt,Picture is representative of product.G2 Trigger Deadman (Pneumatic) Replacement parts kit,247.5,0,0,330,0,N,,0.03,5.5,7,0.75,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-004-99_1__04154.jpg, Product Image URL: http://durableblastparts.com/product_images/y/704/2263-004-99_1__04154.jpg","Schmidt,2263-004-99 | G2 Trigger Deadman, Repair Kit","Schmidt,2263-004-99 | G2 Trigger Deadman, Repair Kit,G2 Trigger Deadman (Pneumatic) Replacement parts kit",G2 Trigger Deadman (Pneumatic) Replacement parts kit,New,/2263-004-99-repair-kit/,,,Vendor=salesgroup@axxiommfg.com
493,P,2263-404,"2263-404 | G2 Trigger Deadman, Electric",Schmidt,Picture is representative of product.G2 Trigger Deadman (Electric),320.25,0,0,427,0,N,,0.94,11,11,4,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve","Product Image File: 2263-404_1__14835.jpg, Product Image URL: http://durableblastparts.com/product_images/b/461/2263-404_1__14835.jpg","Schmidt,2263-404 | G2 Trigger Deadman, Elec","Schmidt,2263-404 | G2 Trigger Deadman, Elec,G2 Trigger Deadman (Electric)",G2 Trigger Deadman (Electric),New,/2263-404-air-control/,,,Vendor=salesgroup@axxiommfg.com
494,P,2263-404-20,"2263-404-20 | G2 Trigger Deadman, Elec Module",Schmidt,Picture is representative of product.G2 Trigger Deadman Electric Module Assembly,206.25,0,0,275,0,N,,0.45,6,1,4,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Control Valve, Category Path: Airblast Parts/Control Systems/Control Valve",,"Schmidt,2263-404-20 | G2 Trigger Deadman, Elec Module","Schmidt,2263-404-20 | G2 Trigger Deadman, Elec Module,G2 Trigger Deadman Electric Module Assembly",G2 Trigger Deadman Electric Module Assembly,New,/2263-404-20-air-control/,,,Vendor=salesgroup@axxiommfg.com
495,P,2010-014-02PKG,2010-014-02PKG | Pressure Gauge Needles,Schmidt,"Picture is representative of product.Pressure gauge needles (5 pack), 1/8"" base",19.5,0,0,26,0,N,,0.06,1,0.5,2,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Nozzle Pressure, Category Path: Airblast Parts/Blast Nozzles/Nozzle Pressure","Product Image File: 2010-014-02PKG_1__01912.jpg, Product Image URL: http://durableblastparts.com/product_images/h/692/2010-014-02PKG_1__01912.jpg","Schmidt,2010-014-02PKG | Pressure Gauge Needles","Schmidt,2010-014-02PKG | Pressure Gauge Needles,Pressure gauge needles (5 pack), 1/8"" base","Pressure gauge needles (5 pack), 1/8"" base",New,/2010-014-02pkg-tool/,,,Vendor=salesgroup@axxiommfg.com
496,P,2010-014-03,2010-014-03 | Hose Pressure Gauge w/Needles,Schmidt,Picture is representative of product.Hose Pressure Gauge (with 5 needles),66.75,0,0,89,0,N,,0.88,2,1.5,3.5,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Nozzle Pressure, Category Path: Airblast Parts/Blast Nozzles/Nozzle Pressure","Product Image File: 2010-014-03_1__05020.jpg, Product Image URL: http://durableblastparts.com/product_images/h/865/2010-014-03_1__05020.jpg","Schmidt,2010-014-03 | Hose Pressure Gauge w/Needles","Schmidt,2010-014-03 | Hose Pressure Gauge w/Needles,Hose Pressure Gauge (with 5 needles)",Hose Pressure Gauge (with 5 needles),New,/2010-014-03-tool/,,,Vendor=salesgroup@axxiommfg.com
497,P,8402-000-17,8402-000-17 | Nozzle Orifice Gauge,Schmidt,Picture is representative of product.Nozzle Orifice Gauge,47.25,0,0,63,0,N,,0.19,9,1,3,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Nozzle Gauge, Category Path: Airblast Parts/Blast Nozzles/Nozzle Gauge","Product Image File: 8402-000-17_1__60941.jpg, Product Image URL: http://durableblastparts.com/product_images/f/280/8402-000-17_1__60941.jpg","Schmidt,8402-000-17 | Nozzle Orifice Gauge","Schmidt,8402-000-17 | Nozzle Orifice Gauge,Nozzle Orifice Gauge",Nozzle Orifice Gauge,New,/8402-000-17-tool/,,,Vendor=salesgroup@axxiommfg.com
498,P,4234--007,4234--007 | Ceramic Nozzle Holder,Schmidt,"Picture is representative of product.Nozzle holder, for ceramic, 1-1/4""",34.5,0,0,46,0,N,,0.31,2,2,1.5,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Nozzle Adapter, Category Path: Airblast Parts/Blast Nozzles/Nozzle Adapter",,"Schmidt,4234--007 | Ceramic Nozzle Holder","Schmidt,4234--007 | Ceramic Nozzle Holder,Nozzle holder, for ceramic, 1-1/4""","Nozzle holder, for ceramic, 1-1/4""",New,/4234-007-nozzle-holder/,,,Vendor=salesgroup@axxiommfg.com
499,P,5002-004,"5002-004 | Ceramic Nozzle 1/8""",Schmidt,"Picture is representative of product.Nozzle, ceramic, 1/8""",8.25,0,0,11,0,N,,0.13,0.75,0.75,3,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Ceramic Nozzles, Category Path: Airblast Parts/Blast Nozzles/Ceramic Nozzles","Product Image File: 5002-004_1__90675.jpg, Product Image URL: http://durableblastparts.com/product_images/x/937/5002-004_1__90675.jpg","Schmidt,5002-004 | Ceramic Nozzle 1/8""","Schmidt,5002-004 | Ceramic Nozzle 1/8"",Nozzle, ceramic, 1/8""","Nozzle, ceramic, 1/8""",New,/5002-004-nozzle/,,,Vendor=salesgroup@axxiommfg.com
500,P,5002-005,"5002-005 | Ceramic Nozzle 5/32""",Schmidt,"Picture is representative of product.Nozzle, ceramic, 5/32""",8.25,0,0,11,0,N,,0.13,0.75,0.75,3,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Ceramic Nozzles, Category Path: Airblast Parts/Blast Nozzles/Ceramic Nozzles","Product Image File: 5002-005_1__34639.jpg, Product Image URL: http://durableblastparts.com/product_images/m/984/5002-005_1__34639.jpg","Schmidt,5002-005 | Ceramic Nozzle 5/32""","Schmidt,5002-005 | Ceramic Nozzle 5/32"",Nozzle, ceramic, 5/32""","Nozzle, ceramic, 5/32""",New,/5002-005-nozzle/,,,Vendor=salesgroup@axxiommfg.com
501,P,5002-006,"5002-006 | Ceramic Nozzle 3/16""",Schmidt,"Picture is representative of product.Nozzle, ceramic, 3/16""",8.25,0,0,11,0,N,,0.13,0.75,0.75,3,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Ceramic Nozzles, Category Path: Airblast Parts/Blast Nozzles/Ceramic Nozzles","Product Image File: 5002-006_1__82876.jpg, Product Image URL: http://durableblastparts.com/product_images/o/925/5002-006_1__82876.jpg","Schmidt,5002-006 | Ceramic Nozzle 3/16""","Schmidt,5002-006 | Ceramic Nozzle 3/16"",Nozzle, ceramic, 3/16""","Nozzle, ceramic, 3/16""",New,/5002-006-nozzle/,,,Vendor=salesgroup@axxiommfg.com
502,P,5002-008,"5002-008 | Ceramic Nozzle 1/4""",Schmidt,"Picture is representative of product.Nozzle, ceramic, 1/4""",8.25,0,0,11,0,N,,0.13,0.75,0.75,3,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Ceramic Nozzles, Category Path: Airblast Parts/Blast Nozzles/Ceramic Nozzles",,"Schmidt,5002-008 | Ceramic Nozzle 1/4""","Schmidt,5002-008 | Ceramic Nozzle 1/4"",Nozzle, ceramic, 1/4""","Nozzle, ceramic, 1/4""",New,/5002-008-nozzle/,,,Vendor=salesgroup@axxiommfg.com
503,P,5002-010,"5002-010 | Ceramic Nozzle 5/16""",Schmidt,"Picture is representative of product.Nozzle, ceramic, 5/16""",8.25,0,0,11,0,N,,0.19,0.75,0.75,3,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Ceramic Nozzles, Category Path: Airblast Parts/Blast Nozzles/Ceramic Nozzles","Product Image File: 5002-010_1__99778.jpg, Product Image URL: http://durableblastparts.com/product_images/m/865/5002-010_1__99778.jpg","Schmidt,5002-010 | Ceramic Nozzle 5/16""","Schmidt,5002-010 | Ceramic Nozzle 5/16"",Nozzle, ceramic, 5/16""","Nozzle, ceramic, 5/16""",New,/5002-010-nozzle/,,,Vendor=salesgroup@axxiommfg.com
504,P,5002-012,"5002-012 | Ceramic Nozzle 3/8""",Schmidt,"Picture is representative of product.Nozzle, ceramic, 3/8""",8.25,0,0,11,0,N,,0.19,0.75,0.75,3,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: Ceramic Nozzles, Category Path: Airblast Parts/Blast Nozzles/Ceramic Nozzles","Product Image File: 5002-012_1__52174.jpg, Product Image URL: http://durableblastparts.com/product_images/s/852/5002-012_1__52174.jpg","Schmidt,5002-012 | Ceramic Nozzle 3/8""","Schmidt,5002-012 | Ceramic Nozzle 3/8"",Nozzle, ceramic, 3/8""","Nozzle, ceramic, 3/8""",New,/5002-012-nozzle/,,,Vendor=salesgroup@axxiommfg.com
505,P,5000-003,"5000-003 | SN No. 3 Nozzle 1-1/4"" NPS",Schmidt,"Picture is representative of product.Nozzle No 3 (3/16"", 5mm), Silicon Nitride, 1-1/4"" NPS thread",154.5,0,0,206,0,N,,0.33,2,4,2,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: SN Nozzles, Category Path: Airblast Parts/Blast Nozzles/SN Nozzles","Product Image File: 5000-003_1__03809.jpg, Product Image URL: http://durableblastparts.com/product_images/r/161/5000-003_1__03809.jpg","Schmidt,5000-003 | SN No. 3 Nozzle 1-1/4"" NPS","Schmidt,5000-003 | SN No. 3 Nozzle 1-1/4"" NPS,Nozzle No 3 (3/16"", 5mm), Silicon Nitride, 1-1/4"" NPS thread","Nozzle No 3 (3/16"", 5mm), Silicon Nitride, 1-1/4"" NPS thread",New,/5000-003-nozzle/,,,Vendor=salesgroup@axxiommfg.com
506,P,5000-103,5000-103 | SN No. 3 Nozzle 50mm,Schmidt,"Picture is representative of product.Nozzle No 3 (3/16"", 5mm), Silicon Nitride, 50mm thread",154.5,0,0,206,0,N,,0.33,2,4,2,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: SN Nozzles, Category Path: Airblast Parts/Blast Nozzles/SN Nozzles","Product Image File: 5000-103_1__66456.jpg, Product Image URL: http://durableblastparts.com/product_images/x/702/5000-103_1__66456.jpg","Schmidt,5000-103 | SN No. 3 Nozzle 50mm","Schmidt,5000-103 | SN No. 3 Nozzle 50mm,Nozzle No 3 (3/16"", 5mm), Silicon Nitride, 50mm thread","Nozzle No 3 (3/16"", 5mm), Silicon Nitride, 50mm thread",New,/5000-103-nozzle/,,,Vendor=salesgroup@axxiommfg.com
507,P,5000-004,"5000-004 | SN No. 4 Nozzle 1-1/4"" NPS",Schmidt,"Picture is representative of product.Nozzle No 4 (1/4"", 6mm), Silicon Nitride, 1-1/4"" NPS thread",165,0,0,220,0,N,,0.4,2,4.5,2,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: SN Nozzles, Category Path: Airblast Parts/Blast Nozzles/SN Nozzles","Product Image File: 5000-004_1__34318.jpg, Product Image URL: http://durableblastparts.com/product_images/o/238/5000-004_1__34318.jpg","Schmidt,5000-004 | SN No. 4 Nozzle 1-1/4"" NPS","Schmidt,5000-004 | SN No. 4 Nozzle 1-1/4"" NPS,Nozzle No 4 (1/4"", 6mm), Silicon Nitride, 1-1/4"" NPS thread","Nozzle No 4 (1/4"", 6mm), Silicon Nitride, 1-1/4"" NPS thread",New,/5000-004-nozzle/,,,Vendor=salesgroup@axxiommfg.com
508,P,5000-104,5000-104 | SN No. 4 Nozzle 50mm,Schmidt,"Picture is representative of product.Nozzle No 4 (1/4"", 6mm), Silicon Nitride, 50mm thread",165,0,0,220,0,N,,0.4,2,4.5,2,Y,Y,,N,0,0,2/7/2020,2/6/2022,"Category Name: SN Nozzles, Category Path: Airblast Parts/Blast Nozzles/SN Nozzles","Product Image File: 5000-104_1__75103.jpg, Product Image URL: http://durableblastparts.com/product_images/d/291/5000-104_1__75103.jpg","Schmidt,5000-104 | SN No. 4 Nozzle 50mm","Schmidt,5000-104 | SN No. 4 Nozzle 50mm,Nozzle No 4 (1/4"", 6mm), Silicon Nitride, 50mm thread","Nozzle No 4 (1/4"", 6mm), Silicon Nitride, 50mm thread",New,/5000-104-nozzle/,,,Vendor=salesgroup@axxiommfg.com
